"Message","Id","Version","Qualifiers","Level","Task","Opcode","Keywords","RecordId","ProviderName","ProviderId","LogName","ProcessId","ThreadId","MachineName","UserId","TimeCreated","ActivityId","RelatedActivityId","MatchedQueryIds","Bookmark","LevelDisplayName","OpcodeDisplayName","TaskDisplayName","KeywordsDisplayNames","Properties"
"Server RPC call started. 	InterfaceUuid: 	{367abb81-9844-35f1-ad32-98f038001003} 	OpNum: 	0x6 	Protocol: 	LRPC 	Endpoint 	ntsvcs 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","2866","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"576","1904","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:48 AM","9972f1df-ba8c-4a08-bdf2-50830333ab8a",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{367abb81-9844-35f1-ad32-98f038001003} 	OpNum: 	0x10 	Protocol: 	LRPC 	Endpoint 	ntsvcs 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","2837","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"576","1904","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:48 AM","5936b527-57e7-4c05-a0ce-8f71f01cb2c0",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{367abb81-9844-35f1-ad32-98f038001003} 	OpNum: 	0xF 	Protocol: 	LRPC 	Endpoint 	ntsvcs 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","2807","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"576","1904","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:48 AM","b92fb9c0-55f9-470e-ba6f-36479691ed27",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{f6beaff7-1e19-4fbb-9f8f-b89e2018337c} 	OpNum: 	0x1 	Protocol: 	LRPC 	Endpoint 	eventlog 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","2771","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"264","2028","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:47 AM","0405c0a1-5763-48ed-a6d7-0d7acf9bdc8d",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{f6beaff7-1e19-4fbb-9f8f-b89e2018337c} 	OpNum: 	0xD 	Protocol: 	LRPC 	Endpoint 	eventlog 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","2744","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"264","2028","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:47 AM","9be61df2-dc30-4746-85da-2eafc783faed",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{f6beaff7-1e19-4fbb-9f8f-b89e2018337c} 	OpNum: 	0x9 	Protocol: 	LRPC 	Endpoint 	eventlog 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","2721","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"264","2028","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:47 AM","88d6a05d-a060-455c-af51-d41428f90f8d",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{f6beaff7-1e19-4fbb-9f8f-b89e2018337c} 	OpNum: 	0x9 	Protocol: 	LRPC 	Endpoint 	eventlog 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","2698","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"264","2028","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:47 AM","f76c9ac6-7ffa-4042-8094-f55beab0e466",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{f6beaff7-1e19-4fbb-9f8f-b89e2018337c} 	OpNum: 	0x9 	Protocol: 	LRPC 	Endpoint 	eventlog 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","2675","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"264","2028","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:47 AM","57d94eb5-2599-4091-8ff7-8c91d91d4c8e",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{f6beaff7-1e19-4fbb-9f8f-b89e2018337c} 	OpNum: 	0x9 	Protocol: 	LRPC 	Endpoint 	eventlog 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","2652","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"264","2028","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:47 AM","195ad4b1-82e1-4d94-bdf8-edee5f50779f",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{f6beaff7-1e19-4fbb-9f8f-b89e2018337c} 	OpNum: 	0x9 	Protocol: 	LRPC 	Endpoint 	eventlog 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","2629","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"264","2028","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:47 AM","5a4240a8-7517-47b2-a877-57fb99398421",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{f6beaff7-1e19-4fbb-9f8f-b89e2018337c} 	OpNum: 	0x9 	Protocol: 	LRPC 	Endpoint 	eventlog 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","2606","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"264","2028","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:47 AM","85477747-9324-4d5f-b43e-0b53ce475bf4",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{f6beaff7-1e19-4fbb-9f8f-b89e2018337c} 	OpNum: 	0x9 	Protocol: 	LRPC 	Endpoint 	eventlog 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","2583","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"264","2028","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:47 AM","bef366b6-cacd-4d96-9b46-c1cf92862564",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{f6beaff7-1e19-4fbb-9f8f-b89e2018337c} 	OpNum: 	0x9 	Protocol: 	LRPC 	Endpoint 	eventlog 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","2560","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"264","2028","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:47 AM","9009689d-aa80-4042-9337-a165a41b6a8a",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{f6beaff7-1e19-4fbb-9f8f-b89e2018337c} 	OpNum: 	0x9 	Protocol: 	LRPC 	Endpoint 	eventlog 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","2537","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"264","2028","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:47 AM","e91d38c7-dfff-43ef-8ce7-d0df7de619db",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{f6beaff7-1e19-4fbb-9f8f-b89e2018337c} 	OpNum: 	0x9 	Protocol: 	LRPC 	Endpoint 	eventlog 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","2514","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"264","2028","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:47 AM","1480c3fa-5bd3-4a8b-91ad-225bc31e8969",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{f6beaff7-1e19-4fbb-9f8f-b89e2018337c} 	OpNum: 	0x9 	Protocol: 	LRPC 	Endpoint 	eventlog 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","2491","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"264","2028","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:47 AM","2af693c4-8ad0-429f-aa1e-2cad2f36e658",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{f6beaff7-1e19-4fbb-9f8f-b89e2018337c} 	OpNum: 	0x9 	Protocol: 	LRPC 	Endpoint 	eventlog 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","2468","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"264","2028","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:47 AM","2bd18c67-c513-461e-aea9-9eb33f98cb77",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{f6beaff7-1e19-4fbb-9f8f-b89e2018337c} 	OpNum: 	0x9 	Protocol: 	LRPC 	Endpoint 	eventlog 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","2445","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"264","2028","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:47 AM","5a00115c-0f21-4e82-bfcc-cf5c9b8facc2",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{f6beaff7-1e19-4fbb-9f8f-b89e2018337c} 	OpNum: 	0x9 	Protocol: 	LRPC 	Endpoint 	eventlog 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","2422","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"264","2028","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:47 AM","1f64621a-e631-4b30-91e9-b8d18adcb02c",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{f6beaff7-1e19-4fbb-9f8f-b89e2018337c} 	OpNum: 	0x9 	Protocol: 	LRPC 	Endpoint 	eventlog 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","2399","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"264","2028","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:47 AM","624cf624-c36b-4232-a312-5b3ffadda3c8",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{f6beaff7-1e19-4fbb-9f8f-b89e2018337c} 	OpNum: 	0x9 	Protocol: 	LRPC 	Endpoint 	eventlog 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","2376","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"264","2028","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:47 AM","540e815a-9fc3-46c9-8e98-df65f94b1381",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{f6beaff7-1e19-4fbb-9f8f-b89e2018337c} 	OpNum: 	0x9 	Protocol: 	LRPC 	Endpoint 	eventlog 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","2353","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"264","2028","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:47 AM","02b08fff-8cb1-44f2-9ae5-621cfd86c452",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{f6beaff7-1e19-4fbb-9f8f-b89e2018337c} 	OpNum: 	0x9 	Protocol: 	LRPC 	Endpoint 	eventlog 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","2330","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"264","2028","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:47 AM","3073fc94-b4f5-4d3f-bd37-e5150171f589",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{f6beaff7-1e19-4fbb-9f8f-b89e2018337c} 	OpNum: 	0x18 	Protocol: 	LRPC 	Endpoint 	eventlog 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","2303","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"264","2028","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:47 AM","7c30fd09-eee5-4b1d-8cae-9a7bc4b6c55f",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{367abb81-9844-35f1-ad32-98f038001003} 	OpNum: 	0x0 	Protocol: 	LRPC 	Endpoint 	ntsvcs 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","2261","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"576","1904","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:47 AM","10daa495-161f-4d02-ae80-525514aad7ec",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{367abb81-9844-35f1-ad32-98f038001003} 	OpNum: 	0x0 	Protocol: 	LRPC 	Endpoint 	ntsvcs 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","2235","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"576","1904","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:47 AM","ef085e35-606c-4698-bcaa-895f051c6872",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{367abb81-9844-35f1-ad32-98f038001003} 	OpNum: 	0x6 	Protocol: 	LRPC 	Endpoint 	ntsvcs 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","2212","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"576","1904","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:47 AM","58fcbe78-a76f-40b3-a29e-ae25fd2858ee",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{367abb81-9844-35f1-ad32-98f038001003} 	OpNum: 	0x10 	Protocol: 	LRPC 	Endpoint 	ntsvcs 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","2183","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"576","1904","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:47 AM","7f6a385e-c362-4022-9075-4d266ecd8079",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{367abb81-9844-35f1-ad32-98f038001003} 	OpNum: 	0xF 	Protocol: 	LRPC 	Endpoint 	ntsvcs 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","2153","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"576","1904","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:47 AM","e8d29566-239b-4c4a-bd84-06092a7d50d6",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{12345678-1234-abcd-ef00-01234567cffb} 	OpNum: 	0x1E 	Protocol: 	TCP 	Endpoint 	49668 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","2121","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"584","3076","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:46 AM",,,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{4b324fc8-1670-01d3-1278-5a47bf6ee188} 	OpNum: 	0xC 	Protocol: 	Named Pipes 	Endpoint 	\PIPE\srvsvc 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","2091","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"1752","1892","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:46 AM",,,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{12345678-1234-abcd-ef00-01234567cffb} 	OpNum: 	0xF 	Protocol: 	TCP 	Endpoint 	49668 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","2059","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"584","3076","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:46 AM",,,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{12345678-1234-abcd-ef00-01234567cffb} 	OpNum: 	0x4 	Protocol: 	TCP 	Endpoint 	49668 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","2046","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"584","3076","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:46 AM",,,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{12345678-1234-abcd-ef00-01234567cffb} 	OpNum: 	0xF 	Protocol: 	TCP 	Endpoint 	49668 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","2033","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"584","3076","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:46 AM",,,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{12345678-1234-abcd-ef00-01234567cffb} 	OpNum: 	0x4 	Protocol: 	TCP 	Endpoint 	49668 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","2020","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"584","3076","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:46 AM",,,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{e1af8308-5d1f-11c9-91a4-08002b14a0fa} 	OpNum: 	0x3 	Protocol: 	TCP 	Endpoint 	135 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","1999","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"812","2928","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:46 AM",,,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{e60c73e6-88f9-11cf-9af1-0020af6e72f4} 	OpNum: 	0x8 	Protocol: 	LRPC 	Endpoint 	epmapper 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","1975","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"812","2928","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:44 AM","2d2733b0-e7d0-4c39-9993-997e999467f3",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{e60c73e6-88f9-11cf-9af1-0020af6e72f4} 	OpNum: 	0x8 	Protocol: 	LRPC 	Endpoint 	epmapper 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","1953","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"812","2928","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:44 AM","ba823b6e-c202-4243-b337-64fd97e734c9",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Server RPC call started. 	InterfaceUuid: 	{e60c73e6-88f9-11cf-9af1-0020af6e72f4} 	OpNum: 	0x4 	Protocol: 	LRPC 	Endpoint 	epmapper 	Authentication Level 	7 	Authentication Service 	8","6","1",,"4","2","1","4611686018427387904","1935","Microsoft-Windows-RPC","6ad52b32-d609-4be9-ae07-ce8dae937e39",,"812","10136","LAPTOP-JU4M3I0E",,"9/18/2020 7:02:44 AM","ae5eecb6-a627-475b-b004-fd00692edebd",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Start",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
